GEO_ID,GEO_ID10,LABEL,HC01_VC03,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3407,315,3407,1525,235,44.8,4.8,1882,217,55.2,4.8,107,58,3.1,1.7,227,98,6.7,2.8,124,81,3.6,2.3,119,89,3.5,2.6,201,94,5.9,2.7,879,206,25.8,5.6,550,185,16.1,5,318,94,9.3,2.8,273,116,8,3.3,236,84,6.9,2.5,194,70,5.7,2.2,117,56,3.4,1.6,62,59,1.8,1.7,35.8,3.9,(X),(X),2901,261,85.1,2.2,2816,267,82.7,3.2,496,128,14.6,3.7,373,95,10.9,2.7,2901,261,2901,(X),1253,176,43.2,4.6,1648,196,56.8,4.6,373,95,373,(X),127,50,34,10.9,246,76,66,10.9,3407,315,3407,(X),3313,298,97.2,1.9,94,66,2.8,1.9,3313,298,97.2,1.9,2298,303,67.4,6.3,927,223,27.2,6.3,12,19,0.4,0.6,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,76,77,2.2,2.2,15,23,0.4,0.7,0,10,0,0.7,21,30,0.6,0.9,40,64,1.2,1.9,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,94,66,2.8,1.9,8,13,0.2,0.4,15,23,0.4,0.7,27,43,0.8,1.2,44,44,1.3,1.2,3407,315,3407,(X),2348,306,68.9,6.3,979,227,28.7,6.2,71,52,2.1,1.5,103,103,3,3,0,10,0,0.7,0,10,0,0.7,3407,315,3407,(X),228,149,6.7,4.2,43,54,1.3,1.6,96,131,2.8,3.8,24,28,0.7,0.8,65,57,1.9,1.7,3179,305,93.3,4.2,2085,257,61.2,5.8,912,219,26.8,6.2,12,19,0.4,0.6,76,77,2.2,2.2,0,10,0,0.7,0,10,0,0.7,94,66,2.8,1.9,0,10,0,0.7,94,66,2.8,1.9,1929,93
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1586,184,1586,640,120,40.4,5.9,946,144,59.6,5.9,49,40,3.1,2.4,73,58,4.6,3.4,86,49,5.4,2.7,79,58,5,3.3,86,48,5.4,2.8,33,29,2.1,1.8,243,71,15.3,4.4,294,95,18.5,5.4,106,63,6.7,4,85,38,5.4,2.6,252,67,15.9,4.1,130,63,8.2,4.1,70,37,4.4,2.3,48.9,5.1,(X),(X),1330,109,83.9,6,1284,100,81,7,488,46,30.8,4.2,452,51,28.5,3.8,1330,109,1330,(X),514,78,38.6,5.1,816,100,61.4,5.1,452,51,452,(X),211,58,46.7,11.7,241,59,53.3,11.7,1586,184,1586,(X),1586,184,100,1.6,0,10,0,1.6,1586,184,100,1.6,30,26,1.9,1.6,1552,179,97.9,1.6,4,7,0.3,0.4,4,7,0.3,0.4,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,1586,184,1586,(X),30,26,1.9,1.6,1552,179,97.9,1.6,4,7,0.3,0.4,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,1586,184,1586,(X),18,25,1.1,1.5,0,10,0,1.6,4,7,0.3,0.4,0,10,0,1.6,14,24,0.9,1.4,1568,181,98.9,1.5,30,26,1.9,1.6,1538,177,97,2.2,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,0,10,0,1.6,806,25
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",4931,628,4931,2471,418,50.1,3.8,2460,302,49.9,3.8,183,130,3.7,2.5,342,178,6.9,3.2,273,155,5.5,3,346,253,7,4.8,435,223,8.8,4.1,661,255,13.4,5.2,681,203,13.8,4.1,393,170,8,3.5,298,130,6,2.8,585,190,11.9,4,580,146,11.8,3.1,118,58,2.4,1.2,36,44,0.7,0.9,37.9,4.7,(X),(X),3930,386,79.7,5.1,3772,370,76.5,6.1,1129,208,22.9,4.5,734,142,14.9,3,3930,386,3930,(X),1742,262,44.3,3.9,2188,222,55.7,3.9,734,142,734,(X),307,119,41.8,11.4,427,91,58.2,11.4,4931,628,4931,(X),4899,624,99.4,0.7,32,37,0.6,0.7,4899,624,99.4,0.7,58,50,1.2,1,4808,617,97.5,1.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,33,37,0.7,0.8,0,10,0,0.5,21,33,0.4,0.7,12,21,0.2,0.4,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,32,37,0.6,0.7,16,24,0.3,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,4931,628,4931,(X),90,65,1.8,1.3,4840,620,98.2,1.3,16,27,0.3,0.6,33,37,0.7,0.8,0,10,0,0.5,0,10,0,0.5,4931,628,4931,(X),0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,4931,628,100,0.5,58,50,1.2,1,4808,617,97.5,1.5,0,10,0,0.5,33,37,0.7,0.8,0,10,0,0.5,0,10,0,0.5,32,37,0.6,0.7,0,10,0,0.5,32,37,0.6,0.7,2176,46
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",2783,519,2783,1168,215,42,5.8,1615,394,58,5.8,134,96,4.8,3,137,93,4.9,2.8,174,93,6.3,3,125,76,4.5,2.7,187,124,6.7,4.4,399,192,14.3,5.8,367,169,13.2,5.3,391,145,14,5.5,125,76,4.5,2.5,205,126,7.4,3.7,389,73,14,3,94,47,3.4,2.1,56,46,2,1.7,40.7,5.9,(X),(X),2246,369,80.7,5,2207,363,79.3,5,706,136,25.4,4.5,539,67,19.4,4.3,2246,369,2246,(X),882,138,39.3,6.3,1364,324,60.7,6.3,539,67,539,(X),192,55,35.6,9.2,347,66,64.4,9.2,2783,519,2783,(X),2750,515,98.8,2.1,33,59,1.2,2.1,2750,515,98.8,2.1,117,104,4.2,3.3,2626,466,94.4,3.8,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,7,13,0.3,0.5,33,59,1.2,2.1,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,19,58,0.7,2.1,2783,519,2783,(X),117,104,4.2,3.3,2659,470,95.5,3.4,25,58,0.9,2.1,8,12,0.3,0.4,6,11,0.2,0.4,7,13,0.3,0.5,2783,519,2783,(X),33,62,1.2,2.2,0,10,0,0.9,23,59,0.8,2.1,0,10,0,0.9,10,16,0.4,0.6,2750,517,98.8,2.2,110,102,4,3.3,2626,466,94.4,3.8,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,14,16,0.5,0.6,0,10,0,0.9,14,16,0.5,0.6,1253,47
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",3113,395,3113,1383,279,44.4,5.5,1730,234,55.6,5.5,209,130,6.7,4,96,72,3.1,2.3,142,68,4.6,2,97,105,3.1,3.2,169,113,5.4,3.3,246,109,7.9,3.1,302,117,9.7,3.2,609,192,19.6,5.9,227,101,7.3,3.2,304,90,9.8,3.4,437,84,14,3.1,215,71,6.9,2.3,60,46,1.9,1.5,49.9,4.7,(X),(X),2588,293,83.1,3.6,2501,266,80.3,4.9,913,121,29.3,5.5,712,107,22.9,4.2,2588,293,2588,(X),1162,232,44.9,5.8,1426,176,55.1,5.8,712,107,712,(X),264,89,37.1,10.1,448,88,62.9,10.1,3113,395,3113,(X),3102,396,99.6,0.5,11,16,0.4,0.5,3102,396,99.6,0.5,74,71,2.4,2.3,3027,386,97.2,2.3,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,1,3,0,0.1,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,1,3,0,0.1,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,11,16,0.4,0.5,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,11,16,0.4,0.5,3113,395,3113,(X),74,71,2.4,2.3,3038,385,97.6,2.3,11,16,0.4,0.5,1,3,0,0.1,0,10,0,0.8,0,10,0,0.8,3113,395,3113,(X),41,45,1.3,1.4,18,32,0.6,1,0,10,0,0.8,23,30,0.7,1,0,10,0,0.8,3072,389,98.7,1.4,56,62,1.8,2,3004,385,96.5,2.4,0,10,0,0.8,1,3,0,0.1,0,10,0,0.8,0,10,0,0.8,11,16,0.4,0.5,0,10,0,0.8,11,16,0.4,0.5,1511,32
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",4702,416,4702,2016,257,42.9,4.3,2686,325,57.1,4.3,272,183,5.8,3.7,189,83,4,1.7,254,114,5.4,2.3,232,85,4.9,1.8,249,107,5.3,2.2,519,173,11,3.4,702,186,14.9,3.5,849,217,18.1,4.5,261,102,5.6,2.3,327,115,7,2.5,562,117,12,2.4,122,60,2.6,1.3,164,100,3.5,2.1,44.2,3.6,(X),(X),3807,294,81,3.7,3715,292,79,3.5,1075,164,22.9,3.5,848,137,18,2.9,3807,294,3807,(X),1568,220,41.2,4.3,2239,220,58.8,4.3,848,137,848,(X),352,86,41.5,6.5,496,90,58.5,6.5,4702,416,4702,(X),4606,408,98,1.3,96,64,2,1.3,4606,408,98,1.3,70,61,1.5,1.3,4526,415,96.3,2,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,10,15,0.2,0.3,96,64,2,1.3,32,36,0.7,0.8,6,9,0.1,0.2,0,10,0,0.5,38,42,0.8,0.9,4702,416,4702,(X),128,100,2.7,2.1,4610,420,98,1.4,44,43,0.9,0.9,0,10,0,0.5,0,10,0,0.5,30,46,0.6,1,4702,416,4702,(X),79,77,1.7,1.6,0,10,0,0.5,36,56,0.8,1.2,0,10,0,0.5,43,57,0.9,1.2,4623,418,98.3,1.6,70,61,1.5,1.3,4477,419,95.2,2.4,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,76,47,1.6,1,0,10,0,0.5,76,47,1.6,1,1908,30
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",4124,461,4124,1812,279,43.9,4.6,2312,321,56.1,4.6,220,105,5.3,2.4,370,190,9,4,302,105,7.3,2.4,245,120,5.9,2.6,316,136,7.7,2.9,417,135,10.1,3.4,344,140,8.3,3.4,719,170,17.4,4.2,380,112,9.2,2.5,338,113,8.2,2.8,334,130,8.1,3.4,115,68,2.8,1.7,24,32,0.6,0.8,41.3,5.5,(X),(X),3113,293,75.5,5.3,2856,253,69.3,6,632,170,15.3,4.6,473,146,11.5,3.8,3113,293,3113,(X),1229,222,39.5,5.1,1884,204,60.5,5.1,473,146,473,(X),168,90,35.5,12.8,305,98,64.5,12.8,4124,461,4124,(X),4064,456,98.5,1.5,60,61,1.5,1.5,4064,456,98.5,1.5,42,32,1,0.8,4022,459,97.5,1.8,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,60,61,1.5,1.5,27,31,0.7,0.7,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,4124,461,4124,(X),102,73,2.5,1.8,4082,464,99,0.8,33,52,0.8,1.3,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,4124,461,4124,(X),0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,4124,461,100,0.6,42,32,1,0.8,4022,459,97.5,1.8,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,60,61,1.5,1.5,0,10,0,0.6,60,61,1.5,1.5,1696,35
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",5399,878,5399,2210,498,40.9,4.6,3189,497,59.1,4.6,427,223,7.9,3.4,233,186,4.3,3.2,351,127,6.5,2.1,304,172,5.6,3.1,438,235,8.1,3.5,532,241,9.9,3.7,744,210,13.8,3.1,807,231,14.9,3.8,207,103,3.8,1.8,452,174,8.4,3.9,586,191,10.9,3.9,293,150,5.4,2.8,25,40,0.5,0.7,40.5,5.1,(X),(X),4176,591,77.3,4.3,3937,506,72.9,4.8,1147,200,21.2,5.1,904,164,16.7,3.8,4176,591,4176,(X),1595,327,38.2,5.2,2581,406,61.8,5.2,904,164,904,(X),277,90,30.6,8.8,627,141,69.4,8.8,5399,878,5399,(X),5367,892,99.4,0.9,32,47,0.6,0.9,5367,892,99.4,0.9,329,182,6.1,3.3,4985,825,92.3,3.6,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,53,61,1,1.1,36,56,0.7,1,2,4,0,0.1,0,15,0,0.5,0,15,0,0.5,15,23,0.3,0.4,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,32,47,0.6,0.9,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,5399,878,5399,(X),361,188,6.7,3.4,5017,811,92.9,3.4,32,47,0.6,0.9,53,61,1,1.1,0,15,0,0.5,0,15,0,0.5,5399,878,5399,(X),266,263,4.9,4.5,0,15,0,0.5,25,40,0.5,0.7,96,139,1.8,2.5,145,226,2.7,4,5133,782,95.1,4.5,233,152,4.3,2.8,4851,770,89.8,4.8,0,15,0,0.5,17,23,0.3,0.4,0,15,0,0.5,0,15,0,0.5,32,47,0.6,0.9,0,15,0,0.5,32,47,0.6,0.9,2212,61
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5596,802,5596,2208,394,39.5,4.5,3388,557,60.5,4.5,322,215,5.8,3.5,250,192,4.5,3.2,522,199,9.3,3.1,638,225,11.4,3.7,245,167,4.4,2.8,619,294,11.1,4.3,582,230,10.4,3.7,764,310,13.7,5.3,514,171,9.2,3.6,305,166,5.5,3.1,485,138,8.7,3,280,100,5,2.1,70,77,1.3,1.3,39.4,6,(X),(X),4088,508,73.1,5.5,3833,473,68.5,5.5,1001,196,17.9,4.6,835,163,14.9,3.8,4088,508,4088,(X),1451,278,35.5,5,2637,379,64.5,5,835,163,835,(X),278,93,33.3,8.9,557,132,66.7,8.9,5596,802,5596,(X),5503,808,98.3,2.1,93,118,1.7,2.1,5503,808,98.3,2.1,135,135,2.4,2.5,5346,847,95.5,4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,21,33,0.4,0.6,0,15,0,0.4,20,33,0.4,0.6,1,2,0,0.1,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,1,2,0,0.1,93,118,1.7,2.1,29,46,0.5,0.8,0,15,0,0.4,0,15,0,0.4,64,103,1.1,1.8,5596,802,5596,(X),164,177,2.9,3.3,5439,832,97.2,2.6,64,103,1.1,1.8,21,33,0.4,0.6,0,15,0,0.4,1,2,0,0.1,5596,802,5596,(X),136,172,2.4,3.1,33,55,0.6,1,103,165,1.8,3,0,15,0,0.4,0,15,0,0.4,5460,834,97.6,3.1,62,67,1.1,1.2,5313,845,94.9,4.2,0,15,0,0.4,21,33,0.4,0.6,0,15,0,0.4,0,15,0,0.4,64,103,1.1,1.8,0,15,0,0.4,64,103,1.1,1.8,2323,37
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",4957,639,4957,2087,341,42.1,4.4,2870,435,57.9,4.4,479,251,9.7,4.3,333,127,6.7,2.2,333,125,6.7,2.6,445,197,9,3.5,488,173,9.8,3.1,333,134,6.7,2.6,734,206,14.8,3.7,487,152,9.8,3.2,322,135,6.5,2.6,284,104,5.7,2.2,366,97,7.4,2.2,279,90,5.6,1.9,74,54,1.5,1.1,35.7,3.8,(X),(X),3559,394,71.8,5.8,3281,348,66.2,5.2,884,95,17.8,2.9,719,93,14.5,2.6,3559,394,3559,(X),1344,212,37.8,4.3,2215,290,62.2,4.3,719,93,719,(X),286,74,39.8,9.2,433,89,60.2,9.2,4957,639,4957,(X),4869,660,98.2,1.7,88,82,1.8,1.7,4869,660,98.2,1.7,85,56,1.7,1.1,4784,657,96.5,2.1,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,88,82,1.8,1.7,34,41,0.7,0.8,0,10,0,0.5,0,10,0,0.5,38,61,0.8,1.3,4957,639,4957,(X),119,68,2.4,1.4,4872,635,98.3,1.1,38,61,0.8,1.3,16,26,0.3,0.5,0,10,0,0.5,0,10,0,0.5,4957,639,4957,(X),62,68,1.3,1.4,0,10,0,0.5,3,7,0.1,0.1,38,56,0.8,1.1,21,34,0.4,0.7,4895,641,98.7,1.4,61,53,1.2,1.1,4753,659,95.9,2.3,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,81,77,1.6,1.6,0,10,0,0.5,81,77,1.6,1.6,1881,68
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",6711,676,6711,2938,452,43.8,4.8,3773,476,56.2,4.8,358,153,5.3,2.2,489,204,7.3,2.8,390,189,5.8,2.6,507,172,7.6,2.5,178,133,2.7,2,798,272,11.9,4.3,1040,355,15.5,4.8,904,283,13.5,4.2,386,177,5.8,2.5,503,162,7.5,2.4,850,182,12.7,2.7,201,82,3,1.3,107,65,1.6,1,40.2,4.1,(X),(X),5251,518,78.2,4,4910,481,73.2,4.1,1532,247,22.8,3.7,1158,179,17.3,2.8,5251,518,5251,(X),2213,374,42.1,5.1,3038,365,57.9,5.1,1158,179,1158,(X),503,122,43.4,9.4,655,161,56.6,9.4,6711,676,6711,(X),6597,664,98.3,1.6,114,107,1.7,1.6,6597,664,98.3,1.6,42,52,0.6,0.8,6548,667,97.6,2,7,16,0.1,0.2,7,16,0.1,0.2,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,114,107,1.7,1.6,0,15,0,0.4,23,50,0.3,0.8,0,15,0,0.4,64,67,1,1,6711,676,6711,(X),75,83,1.1,1.3,6639,683,98.9,1.4,94,109,1.4,1.6,10,17,0.1,0.3,17,28,0.3,0.4,0,15,0,0.4,6711,676,6711,(X),48,52,0.7,0.8,12,20,0.2,0.3,36,49,0.5,0.7,0,15,0,0.4,0,15,0,0.4,6663,689,99.3,0.8,41,52,0.6,0.8,6501,679,96.9,2.2,7,16,0.1,0.2,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,114,107,1.7,1.6,0,15,0,0.4,114,107,1.7,1.6,2730,67
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",7265,847,7265,3011,413,41.4,4.3,4254,647,58.6,4.3,160,98,2.2,1.3,336,193,4.6,2.7,711,281,9.8,3.5,797,310,11,3.4,563,274,7.7,3.6,766,245,10.5,3.1,938,248,12.9,3.2,1275,300,17.5,3.6,271,127,3.7,1.9,303,142,4.2,2,661,201,9.1,2.8,441,124,6.1,1.9,43,52,0.6,0.7,36.7,3.2,(X),(X),5351,534,73.7,4.6,5134,532,70.7,4.9,1395,244,19.2,3.8,1145,167,15.8,2.7,5351,534,5351,(X),2273,353,42.5,4.1,3078,327,57.5,4.1,1145,167,1145,(X),461,150,40.3,11.9,684,167,59.7,11.9,7265,847,7265,(X),7254,847,99.8,0.3,11,19,0.2,0.3,7254,847,99.8,0.3,176,253,2.4,3.5,7078,857,97.4,3.5,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,11,19,0.2,0.3,0,15,0,0.3,11,19,0.2,0.3,0,15,0,0.3,0,15,0,0.3,7265,847,7265,(X),187,255,2.6,3.5,7078,857,97.4,3.5,11,19,0.2,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,7265,847,7265,(X),89,146,1.2,2,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,89,146,1.2,2,7176,830,98.8,2,176,253,2.4,3.5,6989,837,96.2,3.8,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,11,19,0.2,0.3,0,15,0,0.3,11,19,0.2,0.3,2915,51
